0.39366E-02 0.20967E-04 0.00000E+01 225027 0 0 4449 0.11310E+07 0.00000E+01 0.38926E-02 0.00000E+01 0.00000E+01 0
1 0.0039067 0.00014563 3.7278 0.88765 0.0038512
2 0.0038837 6.8829e-05 2.5063 0.57649 0.0037923
3 0.0039249 4.0202e-05 2.0485 0.26549 0.003881
4 0.0037583 0.00012679 3.3738 0.62102 0.0037223
5 0.0039465 7.3919e-05 2.6489 0.61006 0.0039052
6 0.0039473 4.2289e-05 2.1427 0.37941 0.0039067
7 0.0040636 0.00014213 3.4976 0.79628 0.0040275
8 0.0038797 6.3551e-05 2.3166 0.26331 0.0038445
9 0.0039882 4.343e-05 2.1779 0.28636 0.0039522
<lo_statistics>
<cumulated_time> 15.963818 </cumulated_time>
</lo_statistics>
