0.40568E-02 0.15475E-04 0.00000E+01 945027 0 0 9037 0.22290E+07 0.00000E+01 0.40568E-02 0.00000E+01 0.00000E+01 0
1 0.0040405 6.6304e-05 3.282 1.054 0.0040405
2 0.0041282 6.237e-05 4.2733 3.4997 0.0041282
3 0.0040697 2.9275e-05 2.8774 2.3496 0.0040697
4 0.0041183 8.6229e-05 4.1876 1.5674 0.0041183
5 0.0040843 4.5415e-05 3.145 1.1394 0.0040843
6 0.0040327 2.7953e-05 2.7727 2.0278 0.0040327
7 0.004152 0.00012028 5.794 2.8154 0.004152
8 0.0041777 8.3188e-05 5.6321 4.3049 0.0041777
9 0.0040259 2.4155e-05 2.3999 0.70144 0.0040259
<lo_statistics>
<cumulated_time> 47.791303 </cumulated_time>
</lo_statistics>
