0.39545E-02 0.30495E-04 0.00000E+01 225027 0 0 3180 0.80400E+06 0.00000E+01 0.39155E-02 0.00000E+01 0.00000E+01 0
1 0.0037461 0.00010355 2.7642 0.31724 0.0036834
2 0.0039998 7.9431e-05 2.8085 0.70345 0.0039478
3 0.0039505 4.5696e-05 2.3134 0.65303 0.0039117
4 0.0036857 0.00010848 2.9432 0.41492 0.003646
5 0.0039743 9.1977e-05 3.2729 0.9795 0.0039356
6 0.0039494 4.574e-05 2.3163 0.57127 0.0039149
7 0.0040441 0.00013951 3.4498 0.54331 0.0040137
8 0.0040533 7.8134e-05 2.7261 0.43878 0.0040242
9 0.0039745 4.8317e-05 2.4313 0.91446 0.003934
<lo_statistics>
<cumulated_time> 13.697078999999999 </cumulated_time>
</lo_statistics>
