0.31354E-03 0.32508E-05 0.00000E+01 25582 0 0 1733 0.55300E+07 0.00000E+01 0.29634E-03 0.00000E+01 0.00000E+01 0
1 0.00031771 1.684e-05 2.2649 0.0085174 0.00029684
2 0.00031932 1.0503e-05 1.9878 0.013116 0.00030238
3 0.00031337 5.4064e-06 1.4745 0.0070844 0.00029588
4 0.00030616 1.5909e-05 2.2204 0.010095 0.00029261
5 0.00031615 8.7767e-06 1.6777 0.0071525 0.00029556
6 0.00031123 5.6866e-06 1.5615 0.013658 0.00029572
<lo_statistics>
<cumulated_time> 2.737763 </cumulated_time>
</lo_statistics>
