0.81806E-02 0.39824E-04 0.00000E+01 290054 0 0 9756 0.11920E+07 0.00000E+01 0.80814E-02 0.00000E+01 0.00000E+01 0
1 0.0077107 0.0004489 4.1166 0.71007 0.0076594
2 0.0084003 0.00021059 2.5069 0.65111 0.0083499
3 0.0081782 0.00011135 1.9255 0.49012 0.0081005
4 0.0080288 0.00020719 2.5806 1.0577 0.0078834
5 0.0081724 0.00011646 2.0153 0.61561 0.0080867
6 0.0082268 7.1715e-05 1.7434 0.4559 0.0081526
7 0.0089148 0.00066948 5.3101 2.1592 0.0087357
8 0.0086181 0.00031472 3.6518 2.199 0.0083987
9 0.0081032 0.0001043 1.8204 0.31697 0.0079938
10 0.0083644 0.00023829 2.8488 0.76135 0.0082371
11 0.0081599 0.00011466 1.9871 0.71453 0.0080812
12 0.0082563 7.4498e-05 1.8046 0.7273 0.0081471
13 0.0075146 0.00042436 3.9931 1.0347 0.0074986
14 0.0079883 0.00021317 2.6685 0.87014 0.0079329
15 0.0081056 0.0001097 1.914 0.48471 0.0079659
16 0.0074812 0.00066511 6.2865 2.6063 0.0073177
17 0.0084794 0.00024583 2.8991 1.0126 0.0083944
18 0.0081593 0.00011321 1.9622 0.42809 0.0080584
<lo_statistics>
<cumulated_time> 22.329197999999998 </cumulated_time>
</lo_statistics>
