0.60842E-03 0.38283E-05 0.00000E+01 73139 0 0 5042 0.82700E+07 0.00000E+01 0.60750E-03 0.00000E+01 0.00000E+01 0
1 0.0006262 1.8727e-05 1.88 0.022688 0.00062426
2 0.0006145 1.091e-05 1.5785 0.016654 0.00061379
3 0.00060969 6.8234e-06 1.4071 0.019396 0.00060871
4 0.00060884 3.4057e-05 2.4865 0.017584 0.00060614
5 0.00060855 1.7636e-05 1.8218 0.017139 0.00060762
6 0.0005971 1.0029e-05 1.4933 0.0087839 0.00059628
7 0.00059815 1.737e-05 1.8255 0.011853 0.00059743
8 0.00061393 1.0651e-05 1.5424 0.016761 0.00061313
9 0.00061367 6.8654e-06 1.4066 0.012675 0.00061289
<lo_statistics>
<cumulated_time> 7.160886 </cumulated_time>
</lo_statistics>
