0.12086E-02 0.67387E-05 0.00000E+01 168306 0 0 10551 0.87300E+07 0.00000E+01 0.12063E-02 0.00000E+01 0.00000E+01 0
1 0.00119 5.7707e-05 3.0694 0.074378 0.0011882
2 0.0011989 2.6751e-05 1.9972 0.055734 0.0011963
3 0.001202 1.4813e-05 1.56 0.023688 0.0011992
4 0.001287 6.0815e-05 2.9907 0.063497 0.0012846
5 0.0012178 2.5964e-05 1.9083 0.059572 0.0012158
6 0.0012347 1.5257e-05 1.5642 0.026711 0.0012328
7 0.0012555 6.3564e-05 3.2044 0.092613 0.0012523
8 0.0012231 2.5745e-05 1.8842 0.043168 0.001221
9 0.0012077 1.4935e-05 1.5654 0.02588 0.0012059
10 0.0011772 5.4422e-05 2.9261 0.064192 0.0011747
11 0.0011741 2.523e-05 1.9235 0.036165 0.0011714
12 0.0011972 1.4837e-05 1.5687 0.025617 0.0011953
13 0.0012984 7.8825e-05 3.8425 0.17458 0.0012964
14 0.0011727 2.5002e-05 1.9083 0.059535 0.0011703
15 0.0012018 1.4896e-05 1.5691 0.034189 0.0011993
16 0.0010861 4.8541e-05 2.8289 0.080959 0.001085
17 0.0011943 2.7954e-05 2.0951 0.050712 0.001191
18 0.001233 1.5704e-05 1.6123 0.034128 0.0012304
<lo_statistics>
<cumulated_time> 14.495237999999999 </cumulated_time>
</lo_statistics>
