0.61001E-03 0.53962E-05 0.00000E+01 86128 0 0 5774 0.94800E+07 0.00000E+01 0.60917E-03 0.00000E+01 0.00000E+01 0
1 0.00061763 2.8283e-05 2.4952 0.015912 0.00061723
2 0.00057933 1.3367e-05 1.778 0.011981 0.00057844
3 0.00061189 8.4745e-06 1.5093 0.011734 0.00061099
4 0.0005644 2.5538e-05 2.4655 0.020064 0.00056371
5 0.00062633 1.5742e-05 1.9368 0.017066 0.00062533
6 0.00061889 9.1542e-06 1.6119 0.023348 0.0006182
7 0.00061115 1.4574e-05 1.8376 0.023089 0.00061027
8 0.00061906 9.8448e-06 1.733 0.051108 0.00061827
9 0.00060568 5.5266e-06 1.4062 0.018854 0.00060476
<lo_statistics>
<cumulated_time> 7.947516 </cumulated_time>
</lo_statistics>
