0.59647E-02 0.23771E-04 0.00000E+01 535045 0 0 9079 0.15220E+07 0.00000E+01 0.59624E-02 0.00000E+01 0.00000E+01 0
1 0.0059288 0.0002261 3.8136 0.97192 0.0059262
2 0.0061586 0.00016216 3.7238 1.5346 0.0061569
3 0.0059521 7.2984e-05 2.4524 1.062 0.0059484
4 0.006503 0.00041109 6.3215 2.5005 0.0065011
5 0.0060531 0.00011135 2.6014 0.5087 0.0060519
6 0.0059955 6.7793e-05 2.2615 0.42542 0.0059928
7 0.0059881 0.00022478 3.7538 0.95793 0.0059867
8 0.0058696 0.00011106 2.6758 0.70299 0.0058668
9 0.0058816 6.5438e-05 2.2252 0.58688 0.0058799
10 0.0059596 0.00012958 3.0749 1.0235 0.0059562
11 0.0058891 8.147e-05 2.7668 1.0882 0.0058874
12 0.0059588 4.5987e-05 2.1828 0.68219 0.0059563
13 0.0057982 0.00011374 2.7742 0.62933 0.0057974
14 0.0060063 8.7953e-05 2.9287 1.8568 0.0060047
15 0.0060119 4.6405e-05 2.1832 1.3011 0.0060101
<lo_statistics>
<cumulated_time> 32.532586 </cumulated_time>
</lo_statistics>
